Close,Timestamp,High,Low,Open
269,1428537600,269,240.88000001,245.55949496
236.195,1428624000,249.89999998,99.00000007,243.55500001
234.8725,1428710400,249.89999997,230.10000001,233.1575
232.05,1428796800,235.735,230.10000001,234.8725
245.99999987,1428883200,245.99999999,230.10000001,232.05
219.90926541,1428969600,234.000076,213.7184,234.000076
225.1293,1429056000,225.1395,217.69520791,219.90926541
229.57789808,1429142400,229.57789808,221.29080708,226.26174864
223.48807719,1429228800,226.62358212,222.9346875,224.7876
221.5,1429315200,221.65615001,221.5,221.65615001
223.57789808,1429401600,225.5,223.57789808,225.5
223.57789808,1429488000,229.5051,223.57789808,223.57789808
229.7512,1429574400,233,223.57789808,223.57789808
230.5666,1429660800,238.374,230.5666,238.374
231.55429753,1429747200,238.374,229.6777,230.5666
235.0896,1429833600,235.49749476,223.57789808,231.6475
223.57789808,1429920000,233.0649,223.57789808,223.57789808
212.1681,1430006400,223.57789808,206.56436228,223.57789808
219.01,1430092800,219.01,214.2427,219.00999999
227,1430179200,227,227,227
227,1430265600,227,227,227
241.997374,1430352000,255,227,227
233.1665,1430438400,243.432375,233.1665,241.997374
235,1430524800,235,235,235
239.4042,1430611200,239.4042,235,235
233.99829863,1430697600,239.4042,233.99829863,235.52829126
231.0154,1430784000,233.1763,229.6875,233.1763
225,1430870400,240,225,229.7414
225,1430956800,226,225,226
249.53240001,1431043200,249.53240001,240,240
238.5565,1431129600,249.53240001,238.5565,239.806
246.25,1431216000,246.25,246.25,246.25
241.1937,1431302400,246.25,225,225
244.90444044,1431388800,244.90444044,239.07113593,239.07113593
239.39988755,1431475200,239.39988755,239.39988755,239.39988755
243.26620001,1431561600,249.53240001,236.01,240.77139588
243.31250001,1431648000,254,237.005,243.26620001
243.5,1431734400,252.99999999,243.31250001,244
243.31250001,1431820800,249.99999999,243.31250001,243.5
242.42424242,1431907200,245.5,235.00000001,240.5
243.99999999,1431993600,260,230.5,242.00000017
232.52023435,1432080000,243.99999999,232.00000002,240.00000001
232.52549999,1432166400,233.14749997,230.83999767,233.14749997
236.50775007,1432252800,237.40539423,232.52549999,232.52549999
241.78343249,1432339200,242,235.6075675,239.99999999
243,1432425600,243,235.65603177,241.95
234.947125,1432512000,242,234.15866811,236.92205
235.32585376,1432598400,241.6212575,234.326575,240
239.8186175,1432684800,241,235.66789119,235.66789119
237.7,1432771200,241.72665748,236.913,240
237.35460214,1432857600,243,237.34458299,238.51
234.326575,1432944000,237.99999999,234.326575,237.35466667
233.00000001,1433030400,240.99999999,233.00000001,234.326575
231.33781455,1433116800,239.9799959,231.33781455,233.00000001
232.9999998,1433203200,234.99999967,223,230.83999762
232.99999995,1433289600,232.99999995,224.00000001,225.00000354
225,1433376000,229,225,229
229,1433462400,229,225.00000001,225.00000001
226.99999844,1433548800,227.00000008,224.00001675,224.00001675
230,1433635200,243.00000001,225,226.99999843
229.999999,1433721600,229.999999,226.00000001,226.00000001
230,1433808000,237,230,235
237,1433894400,238,230,237
239.99899992,1433980800,239.99899992,229,229
230,1434067200,239.99899992,229,229.5
239.99899992,1434153600,239.99899992,231.00000001,239.99898999
239,1434240000,239,232.50000001,232.50000001
237,1434326400,237.49999999,234.00000001,234.00000001
234.32,1434412800,241.80000001,234.32,237
250,1434499200,250,234.32,234.32
252.76067842,1434585600,254,245,245
249.99999989,1434672000,256.64346013,243.0141492,250
241.704225,1434758400,249.99999989,238.00000001,244.93383776
246.49999999,1434844800,246.49999999,238.74611776,240.197175
245,1434931200,250.95562501,243.18145623,246.49999999
244,1435017600,249,244,249
237.14437355,1435104000,247.85175,233.79446564,246.7871
244.25750294,1435190400,245.49772898,238.63595,238.63595
244.8,1435276800,244.8,239,244.00000245
250,1435363200,250,240.0000024,240.00000241
249.98999999,1435449600,249.98999999,245,245
255.66999999,1435536000,255.67500001,246.90192338,249.98999999
259.365275,1435622400,263.8815,255.17352623,255.41815473
263.05759894,1435708800,263.05759894,253.65851835,259
255,1435795200,256.92304903,255,255.83983613
256.22301049,1435881600,256.22301049,255,255
257,1435968000,257,253.48779475,256.22301049
266.99,1436054400,276.58553125,254.53392093,257.5
268.03348967,1436140800,300.9999993,266,270
262.89154266,1436227200,267.65000001,262.89154266,265.24512018
270.00000001,1436313600,276.46321919,263.482575,267
267.1,1436400000,270.5888486,265.77514014,270.58884859
286,1436486400,289.32575,270.09999999,270.09999999
290.00000001,1436572800,298.25850978,265.41403,265.41403
312,1436659200,312.24054041,296.10649522,298.60792499
288.88888699,1436745600,307.00000001,270.00000001,307.00000001
288.888887,1436832000,292.84749999,288.88888699,288.888887
283.32791599,1436918400,292.8475,283.32791599,292.84749999
281.43066515,1437004800,292.8475,280.233,280.233
280.134925,1437091200,281.43066515,274.74360024,281.43066515
275.519275,1437177600,275.57345,274.24387431,275.568525
277.99999883,1437264000,281.454425,272.90902501,281.45442499
281.9264,1437350400,282.49798267,274.14820466,277.99999883
279.86050498,1437436800,285.99878125,279.1,282.54083484
278.00000001,1437523200,282.794225,278.00000001,278.00000001
278,1437609600,278.00000449,278,278.00000449
284,1437696000,284,278,278
283.93117501,1437782400,294.16835476,283.75387501,283.75387501
288.05340001,1437868800,293.92369999,286.90364013,293.92369999
293.19131973,1437955200,293.19131973,284.866925,285.40000001
291.45133763,1438041600,294.38714898,290.35343548,293.10620822
295.14679126,1438128000,299.4672167,291.45133763,294.07110119
284.61055662,1438214400,293.39719705,284,292.36183522
285.049,1438300800,287.88215399,284,284
279.84502254,1438387200,284.00000001,275.7245078,284.00000001
286.438075,1438473600,286.438075,280,280
288.96564431,1438560000,288.96564431,284.28627499,285.4383
288,1438646400,288,281.10448572,281.10448572
287.5698,1438732800,288.965425,279.79331405,288.19999998
283.738175,1438819200,283.738175,275.637475,279.79331405
275.9225,1438905600,277.22849063,275.9225,277.22849063
263,1438992000,282.235975,262.64762661,280.99991008
268.86343705,1439078400,269.75811042,262.101,263
266.21932357,1439164800,266.21932357,262.1,266.21932357
269.25604587,1439251200,269.25604587,261.60615343,266.21932357
265.413175,1439337600,275.6263664,263.32859493,269.25604587
263,1439424000,269.87728091,260,263.39255361
265,1439510400,265,255,260.143425
258.27685,1439596800,267,258.27685,265
256.76429583,1439683200,264.818575,256.76429583,257.89777067
262.37255219,1439769600,263.884775,257.00000516,257.00000516
178.7193125,1439856000,262.38059156,174.57013394,262.38059156
226.99999929,1439942400,241.876825,191.29999999,191.29999999
234,1440028800,241.75778125,226.99999785,226.99999785
233.13000186,1440115200,242.0500026,228,229.65637733
230.25950309,1440201600,285,225,233.13000271
228.4526468,1440288000,236.14959975,226.43859881,230.25950309
